Timestamp,CPU_Percent,Memory_Value,Memory_Unit,API_Phase
2025-04-03T16:13:48.106Z,14.39,584.40,MiB,DURING
2025-04-03T16:13:49.106Z,25.54,601.40,MiB,DURING
2025-04-03T16:13:50.106Z,17.76,591.40,MiB,DURING
2025-04-03T16:13:51.106Z,14.07,598.40,MiB,DURING
2025-04-03T16:13:52.107Z,4.00,598.20,MiB,DURING
2025-04-03T16:13:53.107Z,32.65,574.70,MiB,DURING
2025-04-03T16:13:54.107Z,27.14,567.70,MiB,DURING
2025-04-03T16:13:55.108Z,4.19,568.70,MiB,DURING
2025-04-03T16:13:56.109Z,3.46,566.20,MiB,DURING
2025-04-03T16:13:57.109Z,36.05,564.50,MiB,DURING
2025-04-03T16:13:58.110Z,18.46,549.80,MiB,DURING
2025-04-03T16:13:59.111Z,4.22,558.70,MiB,DURING
2025-04-03T16:14:00.110Z,26.19,565.50,MiB,DURING
2025-04-03T16:14:01.111Z,11.22,565.30,MiB,DURING
2025-04-03T16:14:02.111Z,2.08,555.10,MiB,DURING
2025-04-03T16:14:03.112Z,35.83,563.00,MiB,DURING
2025-04-03T16:14:04.112Z,10.59,496.00,MiB,DURING
2025-04-03T16:14:05.112Z,4.61,497.30,MiB,DURING
2025-04-03T16:14:06.113Z,1.11,497.40,MiB,DURING
2025-04-03T16:14:07.112Z,27.66,501.70,MiB,DURING
2025-04-03T16:14:08.112Z,8.15,500.60,MiB,DURING
2025-04-03T16:14:09.112Z,5.20,499.60,MiB,DURING
2025-04-03T16:14:10.113Z,1.68,499.60,MiB,DURING
2025-04-03T16:14:11.113Z,3.37,489.30,MiB,DURING
2025-04-03T16:14:12.114Z,2.47,489.00,MiB,DURING
2025-04-03T16:14:13.114Z,42.78,537.40,MiB,DURING
2025-04-03T16:14:14.115Z,12.70,499.60,MiB,DURING
2025-04-03T16:14:15.116Z,10.41,489.60,MiB,DURING
2025-04-03T16:14:16.117Z,1.47,489.70,MiB,DURING
2025-04-03T16:14:17.117Z,1.67,489.70,MiB,DURING
2025-04-03T16:14:18.117Z,1.38,489.60,MiB,DURING
2025-04-03T16:14:19.117Z,1.97,483.70,MiB,DURING
2025-04-03T16:14:20.117Z,38.94,531.70,MiB,DURING
2025-04-03T16:14:21.117Z,12.97,484.60,MiB,DURING
2025-04-03T16:14:22.117Z,12.16,489.30,MiB,DURING
2025-04-03T16:14:23.118Z,35.90,492.80,MiB,DURING
2025-04-03T16:14:24.117Z,8.37,493.10,MiB,DURING
2025-04-03T16:14:25.118Z,4.58,490.80,MiB,DURING
2025-04-03T16:14:26.119Z,2.02,491.60,MiB,DURING
2025-04-03T16:14:27.118Z,2.40,495.40,MiB,DURING
2025-04-03T16:14:28.118Z,38.29,508.20,MiB,DURING
2025-04-03T16:14:29.119Z,15.21,494.00,MiB,DURING
2025-04-03T16:14:30.118Z,1.48,493.30,MiB,DURING
2025-04-03T16:14:31.118Z,27.27,507.80,MiB,DURING
2025-04-03T16:14:32.118Z,2.56,506.30,MiB,DURING
2025-04-03T16:14:33.118Z,12.96,493.90,MiB,DURING
2025-04-03T16:14:34.119Z,1.73,493.90,MiB,DURING
2025-04-03T16:14:35.119Z,1.19,494.40,MiB,DURING
2025-04-03T16:14:36.119Z,32.12,510.30,MiB,DURING
2025-04-03T16:14:37.119Z,14.45,504.40,MiB,DURING
2025-04-03T16:14:38.120Z,1.28,503.80,MiB,DURING
2025-04-03T16:14:39.119Z,1.17,503.70,MiB,DURING
2025-04-03T16:14:40.120Z,27.20,516.80,MiB,DURING
2025-04-03T16:14:41.120Z,14.37,516.50,MiB,DURING
2025-04-03T16:14:42.120Z,5.85,505.40,MiB,DURING
2025-04-03T16:14:43.120Z,1.44,505.40,MiB,DURING
2025-04-03T16:14:44.122Z,4.84,515.90,MiB,DURING
2025-04-03T16:14:45.122Z,22.91,520.70,MiB,DURING
2025-04-03T16:14:46.123Z,13.00,513.80,MiB,DURING
2025-04-03T16:14:47.123Z,1.49,514.20,MiB,DURING
2025-04-03T16:14:48.123Z,1.17,513.70,MiB,DURING
2025-04-03T16:14:49.123Z,28.34,515.20,MiB,DURING
2025-04-03T16:14:50.123Z,15.41,496.80,MiB,DURING
2025-04-03T16:14:51.124Z,5.57,498.90,MiB,DURING
2025-04-03T16:14:52.125Z,2.91,499.30,MiB,DURING
2025-04-03T16:14:53.125Z,31.37,518.00,MiB,DURING
2025-04-03T16:14:54.126Z,2.57,516.00,MiB,DURING
2025-04-03T16:14:55.127Z,31.69,507.20,MiB,DURING
2025-04-03T16:14:56.127Z,1.19,506.60,MiB,DURING
2025-04-03T16:14:57.127Z,1.22,506.80,MiB,DURING
2025-04-03T16:14:58.128Z,28.63,507.40,MiB,DURING
2025-04-03T16:14:59.127Z,16.63,500.50,MiB,DURING
2025-04-03T16:15:00.127Z,1.46,499.00,MiB,DURING
2025-04-03T16:15:01.128Z,1.36,498.30,MiB,DURING
2025-04-03T16:15:02.128Z,26.52,514.30,MiB,DURING
2025-04-03T16:15:03.128Z,9.27,504.60,MiB,DURING
2025-04-03T16:15:04.128Z,4.58,506.80,MiB,DURING
2025-04-03T16:15:05.129Z,1.14,506.20,MiB,DURING
2025-04-03T16:15:06.130Z,14.59,538.00,MiB,DURING
2025-04-03T16:15:07.129Z,21.14,507.60,MiB,DURING
2025-04-03T16:15:08.130Z,17.31,500.70,MiB,DURING
2025-04-03T16:15:09.131Z,1.59,500.10,MiB,DURING
2025-04-03T16:15:10.131Z,1.56,499.60,MiB,DURING
2025-04-03T16:15:11.132Z,49.81,515.10,MiB,DURING
2025-04-03T16:15:12.133Z,14.25,516.80,MiB,DURING
2025-04-03T16:15:13.133Z,4.50,518.70,MiB,DURING
2025-04-03T16:15:14.133Z,1.20,518.70,MiB,DURING
2025-04-03T16:15:15.133Z,4.80,529.10,MiB,DURING
2025-04-03T16:15:16.133Z,22.81,519.90,MiB,DURING
2025-04-03T16:15:17.134Z,15.18,501.60,MiB,DURING
2025-04-03T16:15:18.135Z,1.70,501.40,MiB,DURING
2025-04-03T16:15:19.135Z,1.15,501.40,MiB,DURING
2025-04-03T16:15:20.135Z,3.24,508.50,MiB,DURING
2025-04-03T16:15:21.135Z,27.04,516.00,MiB,DURING
2025-04-03T16:15:22.135Z,13.24,520.00,MiB,DURING
2025-04-03T16:15:23.136Z,1.53,521.30,MiB,DURING
2025-04-03T16:15:24.135Z,1.52,521.40,MiB,DURING
2025-04-03T16:15:25.135Z,30.59,510.50,MiB,DURING
2025-04-03T16:15:26.135Z,13.98,511.80,MiB,DURING
2025-04-03T16:15:27.135Z,5.86,514.60,MiB,DURING
2025-04-03T16:15:28.135Z,6.74,511.20,MiB,DURING
2025-04-03T16:15:29.135Z,26.61,551.30,MiB,DURING
2025-04-03T16:15:30.135Z,31.01,508.60,MiB,DURING
2025-04-03T16:15:31.135Z,11.43,514.50,MiB,DURING
2025-04-03T16:15:32.136Z,4.15,511.90,MiB,DURING
2025-04-03T16:15:33.136Z,1.13,512.00,MiB,DURING
2025-04-03T16:15:34.136Z,40.13,506.80,MiB,DURING
2025-04-03T16:15:35.135Z,8.63,509.40,MiB,DURING
2025-04-03T16:15:36.135Z,6.18,511.90,MiB,DURING
2025-04-03T16:15:37.136Z,1.07,511.90,MiB,DURING
2025-04-03T16:15:38.137Z,28.60,506.50,MiB,DURING
2025-04-03T16:15:39.136Z,10.98,511.10,MiB,DURING
2025-04-03T16:15:40.136Z,1.24,511.00,MiB,DURING
2025-04-03T16:15:41.137Z,28.64,515.70,MiB,DURING
2025-04-03T16:15:42.136Z,10.42,501.40,MiB,DURING
2025-04-03T16:15:43.137Z,4.36,502.80,MiB,DURING
2025-04-03T16:15:44.136Z,0.98,502.90,MiB,DURING
2025-04-03T16:15:45.137Z,28.73,518.50,MiB,DURING
2025-04-03T16:15:46.137Z,9.99,508.40,MiB,DURING
2025-04-03T16:15:47.138Z,6.18,511.20,MiB,DURING
2025-04-03T16:15:48.138Z,28.83,511.20,MiB,DURING
2025-04-03T16:15:49.138Z,12.19,516.50,MiB,DURING
2025-04-03T16:15:50.138Z,2.48,495.40,MiB,DURING
2025-04-03T16:15:51.138Z,28.37,514.80,MiB,DURING
2025-04-03T16:15:52.138Z,2.89,519.00,MiB,DURING
2025-04-03T16:15:53.138Z,69.36,558.10,MiB,DURING
2025-04-03T16:15:54.138Z,27.46,559.30,MiB,DURING
2025-04-03T16:15:55.138Z,19.63,549.40,MiB,DURING
2025-04-03T16:15:56.138Z,3.10,549.50,MiB,DURING
2025-04-03T16:15:57.138Z,3.43,549.60,MiB,DURING
2025-04-03T16:15:58.138Z,7.06,547.90,MiB,DURING
2025-04-03T16:15:59.138Z,19.12,539.70,MiB,DURING
2025-04-03T16:16:00.138Z,18.34,540.10,MiB,DURING
2025-04-03T16:16:01.138Z,16.82,540.60,MiB,DURING
2025-04-03T16:16:02.138Z,18.93,538.10,MiB,DURING
2025-04-03T16:16:03.138Z,21.63,538.80,MiB,DURING
2025-04-03T16:16:04.138Z,45.17,551.20,MiB,DURING
2025-04-03T16:16:05.138Z,12.41,528.50,MiB,DURING
2025-04-03T16:16:06.138Z,12.72,530.70,MiB,DURING
2025-04-03T16:16:07.138Z,1.81,529.00,MiB,DURING
2025-04-03T16:16:08.138Z,1.15,529.10,MiB,DURING
2025-04-03T16:16:09.138Z,2.54,528.70,MiB,DURING
2025-04-03T16:16:10.138Z,19.99,565.20,MiB,DURING
2025-04-03T16:16:11.138Z,38.81,534.70,MiB,DURING
2025-04-03T16:16:12.138Z,111.31,572.40,MiB,DURING,js
2025-04-03T16:16:13.138Z,131.75,594.60,MiB,DURING
2025-04-03T16:16:14.138Z,130.71,610.50,MiB,DURING
2025-04-03T16:16:15.138Z,147.67,647.20,MiB,DURING
2025-04-03T16:16:16.138Z,142.05,663.40,MiB,DURING
2025-04-03T16:16:17.138Z,122.51,676.50,MiB,DURING
2025-04-03T16:16:18.138Z,102.60,675.50,MiB,DURING
2025-04-03T16:16:19.138Z,118.25,729.50,MiB,DURING
2025-04-03T16:16:20.138Z,181.64,814.70,MiB,DURING
2025-04-03T16:16:21.138Z,135.89,814.50,MiB,DURING
2025-04-03T16:16:22.139Z,171.81,913.40,MiB,DURING
2025-04-03T16:16:23.138Z,108.14,922.70,MiB,DURING
2025-04-03T16:16:24.138Z,103.04,955.10,MiB,DURING
2025-04-03T16:16:25.139Z,168.88,1023.00,MiB,FINISHED_OK
2025-04-03T16:16:26.139Z,62.93,659.40,MiB,FINISHED_OK
2025-04-03T16:16:27.139Z,0.00,659.40,MiB,FINISHED_OK
2025-04-03T16:16:27.057Z,0.00,659.40,MiB,FINISHED_OK
2025-04-03T16:16:28.139Z,0.00,659.40,MiB,FINISHED_OK
2025-04-03T16:16:29.139Z,0.02,659.30,MiB,FINISHED_OK
2025-04-03T16:16:34.148Z,0.00,659.30,MiB,FINISHED_OK
2025-04-03T16:16:39.151Z,0.00,658.70,MiB,FINISHED_OK
2025-04-03T16:16:44.154Z,0.00,329.20,MiB,FINISHED_OK
2025-04-03T16:16:49.157Z,0.00,329.10,MiB,FINISHED_OK
2025-04-03T16:16:54.160Z,0.00,329.10,MiB,FINISHED_OK
2025-04-03T16:16:59.164Z,0.00,329.10,MiB,FINISHED_OK
2025-04-03T16:17:04.167Z,0.00,329.00,MiB,FINISHED_OK
2025-04-03T16:17:09.171Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:14.175Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:19.179Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:24.183Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:29.187Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:34.191Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:39.194Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:44.198Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:49.202Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:54.203Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:17:59.205Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:18:04.209Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:18:09.212Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:18:14.216Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:18:19.219Z,0.00,328.90,MiB,FINISHED_OK
2025-04-03T16:18:24.223Z,0.00,328.90,MiB,FINISHED_OK
